YEAR,QUARTER,REGION,PROVINCE,SEX,VALUE,UNIT,SOURCE
2564,ไตรมาสที่ 2/2564,2) ภาคกลาง,สระแก้ว,2. หญิง,261.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,2) ภาคกลาง,สิงห์บุรี,1. ชาย,83.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,2) ภาคกลาง,สิงห์บุรี,2. หญิง,93.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,2) ภาคกลาง,สุพรรณบุรี,1. ชาย,346,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,2) ภาคกลาง,สุพรรณบุรี,2. หญิง,381.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,2) ภาคกลาง,อ่างทอง,1. ชาย,103.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,2) ภาคกลาง,อ่างทอง,2. หญิง,116.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,2) ภาคกลาง,เพชรบุรี,1. ชาย,195.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,2) ภาคกลาง,เพชรบุรี,2. หญิง,207.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,กำแพงเพชร,1. ชาย,301.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,กำแพงเพชร,2. หญิง,323.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,ตาก,1. ชาย,188.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,ตาก,2. หญิง,199.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,นครสวรรค์,1. ชาย,386.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,นครสวรรค์,2. หญิง,429.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,น่าน,1. ชาย,177.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,น่าน,2. หญิง,183.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,พะเยา,1. ชาย,167.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,พะเยา,2. หญิง,178.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,พิจิตร,1. ชาย,210,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,พิจิตร,2. หญิง,235.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,พิษณุโลก,1. ชาย,351.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,พิษณุโลก,2. หญิง,386.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,ลำปาง,1. ชาย,308,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,ลำปาง,2. หญิง,323.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,ลำพูน,1. ชาย,171.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,ลำพูน,2. หญิง,185.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,สุโขทัย,1. ชาย,238.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,สุโขทัย,2. หญิง,272.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,อุตรดิตถ์,1. ชาย,172.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,อุตรดิตถ์,2. หญิง,191.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,อุทัยธานี,1. ชาย,112,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,อุทัยธานี,2. หญิง,126.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,เชียงราย,1. ชาย,462.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,เชียงราย,2. หญิง,488,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,เชียงใหม่,1. ชาย,702.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,เชียงใหม่,2. หญิง,748.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,เพชรบูรณ์,1. ชาย,355.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,เพชรบูรณ์,2. หญิง,383.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,แพร่,1. ชาย,172.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,แพร่,2. หญิง,190,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,แม่ฮ่องสอน,1. ชาย,76.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,3) ภาคเหนือ,แม่ฮ่องสอน,2. หญิง,75.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,1. ชาย,312.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,2. หญิง,339.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,1. ชาย,693.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2. หญิง,764.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,1. ชาย,374.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,2. หญิง,406.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,นครพนม,1. ชาย,211.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,นครพนม,2. หญิง,230.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,1. ชาย,992.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,2. หญิง,1064.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,1. ชาย,131,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,2. หญิง,138.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,1. ชาย,466.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,2. หญิง,512.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,1. ชาย,318.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,2. หญิง,360.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,1. ชาย,134.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,2. หญิง,140.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,ยโสธร,1. ชาย,187.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,ยโสธร,2. หญิง,200.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,1. ชาย,410.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,2. หญิง,446.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,1. ชาย,385.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,2. หญิง,425.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,สกลนคร,1. ชาย,350.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,สกลนคร,2. หญิง,378.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,สุรินทร์,1. ชาย,411.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,สุรินทร์,2. หญิง,457.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,หนองคาย,1. ชาย,167.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,หนองคาย,2. หญิง,184.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,1. ชาย,175.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,2. หญิง,193.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,1. ชาย,106.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,2. หญิง,113.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,อุดรธานี,1. ชาย,484.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,อุดรธานี,2. หญิง,523.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,1. ชาย,659.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,2. หญิง,702.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,เลย,1. ชาย,220,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,4) ภาคตะวันออกเฉียงเหนือ,เลย,2. หญิง,226.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,กระบี่,1. ชาย,147.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,กระบี่,2. หญิง,151.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,ชุมพร,1. ชาย,208.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,ชุมพร,2. หญิง,206.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,ตรัง,1. ชาย,247.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,ตรัง,2. หญิง,269.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,นครศรีธรรมราช,1. ชาย,619,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,นครศรีธรรมราช,2. หญิง,663.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,นราธิวาส,1. ชาย,255.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,นราธิวาส,2. หญิง,266.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,ปัตตานี,1. ชาย,227.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,ปัตตานี,2. หญิง,246.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,พังงา,1. ชาย,111.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,พังงา,2. หญิง,108.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,พัทลุง,1. ชาย,201,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,พัทลุง,2. หญิง,224.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,ภูเก็ต,1. ชาย,226.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,ภูเก็ต,2. หญิง,228.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,ยะลา,1. ชาย,165.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,ยะลา,2. หญิง,172.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,ระนอง,1. ชาย,103.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,ระนอง,2. หญิง,102.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,สงขลา,1. ชาย,610.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,สงขลา,2. หญิง,666.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,สตูล,1. ชาย,109.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,สตูล,2. หญิง,108.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,สุราษฎร์ธานี,1. ชาย,429.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 2/2564,5) ภาคใต้,สุราษฎร์ธานี,2. หญิง,454.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,1) กรุงเทพมหานคร,กรุงเทพมหานคร,1. ชาย,3675.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,1) กรุงเทพมหานคร,กรุงเทพมหานคร,2. หญิง,3990,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,กาญจนบุรี,1. ชาย,322.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,กาญจนบุรี,2. หญิง,326.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,จันทบุรี,1. ชาย,231.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,จันทบุรี,2. หญิง,245.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ฉะเชิงเทรา,1. ชาย,340.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ฉะเชิงเทรา,2. หญิง,359,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ชลบุรี,1. ชาย,756.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ชลบุรี,2. หญิง,765.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ชัยนาท,1. ชาย,127,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ชัยนาท,2. หญิง,142,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ตราด,1. ชาย,122.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ตราด,2. หญิง,121.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,นครนายก,1. ชาย,118.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,นครนายก,2. หญิง,128.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,นครปฐม,1. ชาย,469.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,นครปฐม,2. หญิง,524.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,นนทบุรี,1. ชาย,696.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,นนทบุรี,2. หญิง,795.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ปทุมธานี,1. ชาย,670.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ปทุมธานี,2. หญิง,732.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ประจวบคีรีขันธ์,1. ชาย,190.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ประจวบคีรีขันธ์,2. หญิง,186,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ปราจีนบุรี,1. ชาย,258.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ปราจีนบุรี,2. หญิง,278.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,พระนครศรีอยุธยา,1. ชาย,361.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,พระนครศรีอยุธยา,2. หญิง,380.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ระยอง,1. ชาย,390.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ระยอง,2. หญิง,385,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ราชบุรี,1. ชาย,323.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ราชบุรี,2. หญิง,348.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ลพบุรี,1. ชาย,325.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,ลพบุรี,2. หญิง,327,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สมุทรปราการ,1. ชาย,946.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สมุทรปราการ,2. หญิง,1026.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สมุทรสงคราม,1. ชาย,78.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สมุทรสงคราม,2. หญิง,86.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สมุทรสาคร,1. ชาย,445.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สมุทรสาคร,2. หญิง,463.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สระบุรี,1. ชาย,294.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สระบุรี,2. หญิง,302.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สระแก้ว,1. ชาย,250.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สระแก้ว,2. หญิง,262.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สิงห์บุรี,1. ชาย,83.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สิงห์บุรี,2. หญิง,93.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สุพรรณบุรี,1. ชาย,346.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,สุพรรณบุรี,2. หญิง,381.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,อ่างทอง,1. ชาย,103.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,อ่างทอง,2. หญิง,116.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,เพชรบุรี,1. ชาย,195.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,2) ภาคกลาง,เพชรบุรี,2. หญิง,208,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,กำแพงเพชร,1. ชาย,301.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,กำแพงเพชร,2. หญิง,323.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,ตาก,1. ชาย,188.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,ตาก,2. หญิง,199.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,นครสวรรค์,1. ชาย,386.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,นครสวรรค์,2. หญิง,429.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,น่าน,1. ชาย,177.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,น่าน,2. หญิง,183.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,พะเยา,1. ชาย,167.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,พะเยา,2. หญิง,178.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,พิจิตร,1. ชาย,210,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,พิจิตร,2. หญิง,235.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,พิษณุโลก,1. ชาย,351.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,พิษณุโลก,2. หญิง,386.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,ลำปาง,1. ชาย,307.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,ลำปาง,2. หญิง,323.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,ลำพูน,1. ชาย,171.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,ลำพูน,2. หญิง,185.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,สุโขทัย,1. ชาย,238.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,สุโขทัย,2. หญิง,273,พันคน,สำนักงานสถิติแห่งชาติ
